"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"rrishik","Rishika Rishika","Poole College of Management","Marketing","","False","1","7","#F0E442","False",""
"kaboys","Kathryn Boys","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","3","33","#E69F00","False",""
"blondin","John Blondin","College of Sciences","Physics","","False","1","46","#009E73","False",""
"apmazzol","Andre Mazzoleni","College of Engineering","Mechanical and Aerospace Engineering","","False","2","60","#0072B2","False",""
"raatwell","Rachel Vann","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","45","#E69F00","False",""
"rleon","Ramon Leon Gonzalez","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","9","170","#E69F00","False",""
"mbreiski","Martha Burford Reiskind","College of Sciences","Biological Sciences","","False","1","31","#009E73","False",""
"jbbarcen","Jose Bruno-Barcena","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","4","42","#E69F00","False",""
"elleitho","Lonnie Leithold","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","11","#009E73","False",""
"dbrown","Dennis Brown","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","30","#E69F00","False",""
"rouskas","Georgios Rouskas","College of Engineering","Computer Science","","False","3","89","#0072B2","False",""
"seyuter","Sandra Yuter","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","71","#009E73","False",""
"dxie","Deyu Xie","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","4","98","#E69F00","False",""
"rrunocic","Raymond Unocic","College of Engineering","Materials Science and Engineering","","False","12","209","#0072B2","False",""
"hkuo","Kenny Kuo","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","1","#E69F00","False",""
"jabalko","Julie Balko","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","31","#56B4E9","False",""
"kvpierce","Kursten Pierce","College of Veterinary Medicine","Clinical Sciences","","False","2","24","#56B4E9","False",""
"krgross","Kevin Gross","College of Sciences","Statistics","","False","1","51","#009E73","False",""
"dcmuddim","David Muddiman","College of Sciences","Chemistry","","False","10","307","#009E73","False",""
"leung","Yu-Fai Leung","College of Natural Resources","Parks, Recreation and Tourism Management","","False","5","67","#9B59B6","False",""
"mtanigu","Masahiko Taniguchi","College of Sciences","Chemistry","","False","1","111","#009E73","False",""
"embrown5","Elisabeth Brown","College of Sciences","Mathematics","","False","1","2","#009E73","False",""
"tzagenc","Tom Zagenczyk","Poole College of Management","Management, Innovation and Entrepreneurship","","False","4","65","#F0E442","False",""
"vvvolpe","Vanessa Volpe","College of Humanities and Social Sciences","Psychology","","False","4","64","#CC79A7","False",""
"kledmist","Keith Edmisten","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","17","#E69F00","False",""
"iawilli3","Ian Williamson","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","3","7","#56B4E9","False",""
"kogan","Kemafor Ogan","College of Engineering","Computer Science","","False","1","33","#0072B2","False",""
"jkmillha","John Millhauser","College of Humanities and Social Sciences","Sociology and Anthropology","","False","2","26","#CC79A7","False",""
"hding","Huiling Ding","College of Humanities and Social Sciences","English","","False","1","16","#CC79A7","False",""
"akhowar5","Anna Howard","College of Engineering","Mechanical and Aerospace Engineering","","False","1","16","#0072B2","False",""
"mbryant","Matthew Bryant","College of Engineering","Mechanical and Aerospace Engineering","","False","10","130","#0072B2","False",""
"ajbirken","Adam Birkenheuer","College of Veterinary Medicine","Clinical Sciences","","False","9","97","#56B4E9","False",""
"wlu2","Wenchang Lu","College of Sciences","Physics","","False","3","51","#009E73","False",""
"jemeitze","John Meitzen","College of Sciences","Biological Sciences","","False","8","55","#009E73","False",""
"jjpawlak","Joel Pawlak","College of Natural Resources","Forest Biomaterials","","False","1","77","#9B59B6","False",""
"ackiassa","Corey Kiassat","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","9","#0072B2","False",""
"wguezas","Wesley Klewerton Guez Assuncao","College of Engineering","Computer Science","","False","3","113","#0072B2","False",""
"talong","Terri Long","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","38","#E69F00","False",""
"tadrake","Timothy Drake","College of Education","Educational Leadership, Policy, and Human Development","","False","2","28","#D55E00","False",""
"iabolotn","Igor Bolotnov","College of Engineering","Nuclear Engineering","","False","3","64","#0072B2","False",""
"yxiao34","Yi Xiao","College of Sciences","Chemistry","","False","5","83","#009E73","False",""
"igmikhal","Irina Mikhalevich","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","1","16","#CC79A7","False",""
"jcbonner","James Bonner","College of Sciences","Biological Sciences","","False","3","48","#009E73","False",""
"jjohns24","Jeremiah Johnson","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","69","#0072B2","False",""
"impeszle","Ilona Peszlen","College of Natural Resources","Forest Biomaterials","","False","2","31","#9B59B6","False",""
"jlburne5","Jennifer Burnette","College of Humanities and Social Sciences","Psychology","","False","3","88","#CC79A7","False",""
"rjb","Russell Borski","College of Sciences","Biological Sciences","","False","3","51","#009E73","False",""
"smfergu2","Scott Ferguson","College of Engineering","Mechanical and Aerospace Engineering","","False","1","49","#0072B2","False",""
"xxu","Xu Xu","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","6","71","#0072B2","False",""
"jkmattin","John Mattingly","College of Engineering","Nuclear Engineering","","False","7","50","#0072B2","False",""
"aseyam","Abdel-Fattah Seyam","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","4","63","#1ABC9C","False",""
"acgurbuz","Ali Gurbuz","College of Engineering","Electrical and Computer Engineering","","False","6","136","#0072B2","False",""
"jredward","Jack Edwards","College of Engineering","Mechanical and Aerospace Engineering","","False","3","57","#0072B2","False",""
"lmitas","Lubos Mitas","College of Sciences","Physics","","False","5","80","#009E73","False",""
"slpigg","Stacey Pigg","College of Humanities and Social Sciences","English","","False","1","14","#CC79A7","False",""
"nkisaacs","Nathaniel Isaacson","College of Humanities and Social Sciences","World Languages and Cultures","","False","5","18","#CC79A7","False",""
"fscholl","Frank Scholle","College of Sciences","Biological Sciences","","False","1","39","#009E73","False",""
"mvoynov","Maxim Voynov","College of Sciences","Chemistry","","False","4","45","#009E73","False",""
"rshamey","Renzo Shamey","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","60","#1ABC9C","False",""
"vpaneja","Viney Aneja","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","74","#009E73","False",""
"coby","Coby Schal","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","21","229","#E69F00","False",""
"rhhaefen","Roger von Haefen","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","3","25","#E69F00","False",""
"ycidrui","Yairon Cid Ruiz","College of Sciences","Mathematics","","False","1","30","#009E73","False",""
"kjjansen","Karen Jansen","Poole College of Management","Management, Innovation and Entrepreneurship","","False","1","9","#F0E442","False",""
"mdrake","MaryAnne Drake","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","10","264","#E69F00","False",""
"aschnet","Astrid Schnetzer","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","45","#009E73","False",""
"bsunderw","Benjamin Underwood","College of Engineering","Civil, Construction and Environmental Engineering","","False","8","175","#0072B2","False",""
"awbatall","Alexander Bataller","College of Engineering","Nuclear Engineering","","False","1","16","#0072B2","False",""
"gcmclaug","Gail McLaughlin","College of Sciences","Physics","","False","4","95","#009E73","False",""
"jmdole","John Dole","College of Agriculture and Life Sciences","Horticultural Science","","False","3","81","#E69F00","False",""
"eghohmei","Emily Griffith","College of Sciences","Statistics","","False","8","90","#009E73","False",""
"rrvatsav","Ranga Vatsavai","College of Engineering","Computer Science","","False","5","50","#0072B2","False",""
"rghosh8","Raja Ghosh","College of Sciences","Chemistry","","False","2","34","#009E73","False",""
"hwsedero","Heike Inge Sederoff","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","48","#E69F00","False",""
"ytsuji","Yoshiaki Tsuji","College of Sciences","Biological Sciences","","False","2","30","#009E73","False",""
"efg","Ed Gehringer","College of Engineering","Computer Science","","False","5","101","#0072B2","False",""
"llfoster","Lori Foster","College of Humanities and Social Sciences","Psychology","","False","2","41","#CC79A7","False",""
"dricket","David Ricketts","College of Engineering","Electrical and Computer Engineering","","False","4","101","#0072B2","False",""
"ebates","Erik Bates","College of Sciences","Mathematics","","False","2","20","#009E73","False",""
"ejgruber","Erika Gruber","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","20","#56B4E9","False",""
"fmartin3","Florence Martin","College of Education","Teacher Education and Learning Sciences","","False","4","135","#D55E00","False",""
"rsmith","Ralph Smith","College of Sciences","Mathematics","","False","9","107","#009E73","False",""
"alstiele","Amy Stewart","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","17","#56B4E9","False",""
"rmjetton","Robert Jetton","College of Natural Resources","Forestry and Environmental Resources","","False","1","27","#9B59B6","False",""
"sskhan","Sarah Khan","Poole College of Management","Information Technology, Analytics, & Operations","","False","1","6","#F0E442","False",""
"lrlarson","Lincoln Larson","College of Natural Resources","Parks, Recreation and Tourism Management","","False","9","144","#9B59B6","False",""
"tlidman","Tye Lidman","College of Sciences","Mathematics","","False","2","33","#009E73","False",""
"vdublje","Veljko Dubljevic","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","4","103","#CC79A7","False",""
"shossei9","S  Mohammad Hosseinian","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","19","#0072B2","False",""
"xzheng","Xiaoyong Zheng","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","5","36","#E69F00","False",""
"nmnascon","Nanette Nascone-Yoder","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","34","#56B4E9","False",""
"hstohl","Hollylynne Lee","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","5","43","#D55E00","False",""
"mrburche","Michael Burchell","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","2","42","#E69F00","False",""
"hong","Hoon Hong","College of Sciences","Mathematics","","False","3","53","#009E73","False",""
"slreichi","Sydney Reichin","College of Humanities and Social Sciences","Psychology","","False","1","11","#CC79A7","False",""
"snmwangi","samuel Mwangi","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","2","14","#E69F00","False",""
"dmfoster","Derek Foster","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","70","#56B4E9","False",""
"lrfishe1","Loren Fisher","College of Agriculture and Life Sciences","North Carolina Agricultural Research Service","","False","2","20","#E69F00","False",""
"kcmarsde","Kurt Marsden","College of Sciences","Biological Sciences","","False","2","29","#009E73","False",""
"rxu22","Ruijuan Xu","College of Engineering","Materials Science and Engineering","","False","4","47","#0072B2","False",""
"jflevine","Jay Levine","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","50","#009E73","False",""
"amlee3","Alice Lee","College of Sciences","Biological Sciences","","False","1","6","#009E73","False",""
"prwestmo","Phil Westmoreland","College of Engineering","Chemical and Biomolecular Engineering","","False","3","69","#0072B2","False",""
"rchiech","Ryan Chiechi","College of Sciences","Chemistry","","False","17","132","#009E73","False",""
"grant","Christine Grant","College of Engineering","Chemical and Biomolecular Engineering","","False","1","11","#0072B2","False",""
"jpliu","Paul Liu","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","65","#009E73","False",""
"jegoodwi","Jean Goodwin","College of Humanities and Social Sciences","Communication","","False","1","23","#CC79A7","False",""
"jnbocarr","Jason Bocarro","College of Natural Resources","Parks, Recreation and Tourism Management","","False","2","62","#9B59B6","False",""
"skim22","Sung Woo Kim","College of Agriculture and Life Sciences","Animal Science","","False","17","405","#E69F00","False",""
"drbohnen","DelWayne Bohnenstiehl","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","5","79","#009E73","False",""
"gcope","William Cope","College of Agriculture and Life Sciences","Applied Ecology","","False","13","99","#E69F00","False",""
"gpcruse","Glenn Cruse","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","51","#56B4E9","False",""
"daskaar","David Skaar","College of Sciences","Biological Sciences","","False","2","13","#009E73","False",""
"jcbegeny","John Begeny","College of Humanities and Social Sciences","Psychology","","False","11","56","#CC79A7","False",""
"jdong","Jingyan Dong","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","7","110","#0072B2","False",""
"kdaniel","Karen Daniels","College of Sciences","Physics","","False","5","105","#009E73","False",""
"snassar","Sylvia Nassar","College of Education","Educational Leadership, Policy, and Human Development","","False","1","32","#D55E00","False",""
"mbfisher","Matthew Fisher","College of Engineering","Biomedical Engineering","","False","1","82","#0072B2","False",""
"amishr25","Aura Mishra","College of Humanities and Social Sciences","Psychology","","False","2","20","#CC79A7","False",""
"arabiei","Afsaneh Rabiei","College of Engineering","Mechanical and Aerospace Engineering","","False","2","94","#0072B2","False",""
"ecrisci","Elisa Crisci","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","63","#56B4E9","False",""
"dljorda2","David Jordan","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","10","177","#E69F00","False",""
"hdai","Huaiyu Dai","College of Engineering","Electrical and Computer Engineering","","False","25","202","#0072B2","False",""
"crji","Chueng Ji","College of Sciences","Physics","","False","4","116","#009E73","False",""
"jljone21","Jacob Jones","College of Engineering","Materials Science and Engineering","","False","24","315","#0072B2","False",""
"pgkoupi","Paschalis Gkoupidenis","College of Engineering","Electrical and Computer Engineering","","False","3","55","#0072B2","False",""
"elseekam","Erin Seekamp","College of Natural Resources","Parks, Recreation and Tourism Management","","False","8","88","#9B59B6","False",""
"jkward2","Jason Ward","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","1","16","#E69F00","False",""
"jmdavis2","Jeanine Davis","College of Agriculture and Life Sciences","Horticultural Science","","False","2","21","#E69F00","False",""
"rmrejesu","Roderick Rejesus","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","1","68","#E69F00","False",""
"sasha","Alexandra Duel-Hallen","College of Engineering","Electrical and Computer Engineering","","False","2","33","#0072B2","False",""
"warobin3","Walter Robinson","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","12","46","#009E73","False",""
"khan6","Kevin Han","College of Engineering","Civil, Construction and Environmental Engineering","","False","9","70","#0072B2","False",""
"eshim","Eunkyoung Shim","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","48","#1ABC9C","False",""
"dbbuchwa","David Buchwalter","College of Sciences","Biological Sciences","","False","5","71","#009E73","False",""
"ehyland","Ethan Hyland","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","10","77","#009E73","False",""
"ooralka","Omer Oralkan","College of Engineering","Electrical and Computer Engineering","","False","7","161","#0072B2","False",""
"amjacob","Anna Egalite","College of Education","Educational Leadership, Policy, and Human Development","","False","3","34","#D55E00","False",""
"yshin8","Yeonjong Shin","College of Sciences","Mathematics","","False","1","22","#009E73","False",""
"cboi","Cristiana Boi","College of Engineering","Chemical and Biomolecular Engineering","","False","1","66","#0072B2","False",""
"avkuznet","Andrey Kuznetsov","College of Engineering","Mechanical and Aerospace Engineering","","False","5","283","#0072B2","False",""
"dazaharo","David Zaharoff","College of Engineering","Biomedical Engineering","","False","3","48","#0072B2","False",""
"mdschulm","Michael Schulman","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","23","#E69F00","False",""
"bcallah","Benjamin Callahan","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","50","#56B4E9","False",""
"bkim18","Byungsoo Kim","College of Design","Graphic Design & Industrial Design","","False","1","9","#E74C3C","False",""
"ysaini","Yogesh Saini","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","54","#56B4E9","False",""
"drmatthe","Delisia Matthews","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","1","9","#1ABC9C","False",""
"kalff","Kristen Alff","College of Humanities and Social Sciences","History","","False","1","6","#CC79A7","False",""
"dfcall","Douglas Call","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","63","#0072B2","False",""
"krwening","Keith Weninger","College of Sciences","Physics","","False","10","81","#009E73","False",""
"mmwillia","Mary Elting","College of Sciences","Physics","","False","1","30","#009E73","False",""
"tranney","Thomas Ranney","College of Agriculture and Life Sciences","Horticultural Science","","False","3","48","#E69F00","False",""
"cjdohert","Colleen Doherty","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","50","#E69F00","False",""
"iakogan","Irina Kogan","College of Sciences","Mathematics","","False","1","22","#009E73","False",""
"dofreyte","Donald Freytes","College of Engineering","Biomedical Engineering","","False","2","49","#0072B2","False",""
"king","Russell King","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","35","#0072B2","False",""
"sghosal","Subhashis Ghoshal","College of Sciences","Statistics","","False","4","51","#009E73","False",""
"dkaoumi","Djamel Kaoumi","College of Engineering","Nuclear Engineering","","False","3","84","#0072B2","False",""
"rjricha2","Robert Richardson","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","42","#E69F00","False",""
"mdlamber","Misty Lambert","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","2","21","#E69F00","False",""
"cdelgad","Cesar Delgado","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","38","#D55E00","False",""
"reirwin","Rebecca Irwin","College of Agriculture and Life Sciences","Applied Ecology","","False","15","135","#E69F00","False",""
"njolby","Natasha Olby","College of Veterinary Medicine","Clinical Sciences","","False","9","179","#56B4E9","False",""
"ahajbab","Ali Hajbabaie","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","71","#0072B2","False",""
"mopeters","Matthew Peterson","College of Design","Graphic Design & Industrial Design","","False","2","22","#E74C3C","False",""
"raghilad","Reza Ghiladi","College of Sciences","Chemistry","","False","6","97","#009E73","False",""
"cdhoggan","Chad Hoggan","College of Education","Educational Leadership, Policy, and Human Development","","False","1","55","#D55E00","False",""
"madiacon","Mihai Diaconeasa","College of Engineering","Nuclear Engineering","","False","2","117","#0072B2","False",""
"mmbooker","Matthew Booker","College of Humanities and Social Sciences","History","","False","1","17","#CC79A7","False",""
"anbryan2","Alyssa Rockenbach","College of Education","Educational Leadership, Policy, and Human Development","","False","2","59","#D55E00","False",""
"wabauer","William Bauer","College of Humanities and Social Sciences","Philosophy and Religious Studies","","False","3","16","#CC79A7","False",""
"ddavis6","Dennis Davis","College of Education","Teacher Education and Learning Sciences","","False","4","38","#D55E00","False",""
"fisik","Fikret Isik","College of Natural Resources","Forestry and Environmental Resources","","False","2","90","#9B59B6","False",""
"amlynch3","Alex Lynch","College of Veterinary Medicine","Clinical Sciences","","False","1","58","#56B4E9","False",""
"laramir2","Alonso Ramirez","College of Agriculture and Life Sciences","Applied Ecology","","False","9","93","#E69F00","False",""
"yuan","Fuh-Gwo Yuan","College of Engineering","Mechanical and Aerospace Engineering","","False","16","153","#0072B2","False",""
"jtascenc","Trino Ascencio-Ibanez","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","3","23","#E69F00","False",""
"jwolson","Jonathan Olson","College of Sciences","Biological Sciences","","False","1","16","#009E73","False",""
"mpourgh","Moe Pourghaz","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","70","#0072B2","False",""
"atbliksl","Anthony Blikslager","College of Veterinary Medicine","College of Veterinary Medicine Administration","","False","17","210","#56B4E9","False",""
"eozlu","Ekrem Ozlu","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","5","35","#E69F00","False",""
"ipsen","Ilse Ipsen","College of Sciences","Mathematics","","False","3","64","#009E73","False",""
"nfrazie2","Nishani Frazier","College of Humanities and Social Sciences","History","","False","1","7","#CC79A7","False",""
"dlirving","Douglas Irving","College of Engineering","Materials Science and Engineering","","False","12","81","#0072B2","False",""
"jlintile","Joanne Intile","College of Veterinary Medicine","Clinical Sciences","","False","1","15","#56B4E9","False",""
"nreadin","Nathan Reading","College of Sciences","Mathematics","","False","5","45","#009E73","False",""
"iuroeder","Ian Roederer","College of Sciences","Physics","","False","12","129","#009E73","False",""
"pdumbach","Paul Umbach","College of Education","Educational Leadership, Policy, and Human Development","","False","2","24","#D55E00","False",""
"cfcastro","Celso Castro Bolinaga","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","3","20","#E69F00","False",""
"enford","Ericka Ford","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","32","#1ABC9C","False",""
"enicole","Elena Veety","College of Engineering","Electrical and Computer Engineering","","False","2","15","#0072B2","False",""
"hashraf2","Hudson Ashrafi","College of Agriculture and Life Sciences","Horticultural Science","","False","3","63","#E69F00","False",""
"davidian","Marie Davidian","College of Sciences","Statistics","","False","1","85","#009E73","False",""
"vaugust","Veronica Augustyn","College of Engineering","Materials Science and Engineering","","False","5","76","#0072B2","False",""
"mjburke3","Megan Burke","College of Veterinary Medicine","Clinical Sciences","","False","3","11","#56B4E9","False",""
"rgmarti3","Ryan Martin","College of Sciences","Statistics","","False","5","78","#009E73","False",""
"tawalkow","Temple Walkowiak","College of Education","Teacher Education and Learning Sciences","","False","1","18","#D55E00","False",""
"klfelder","Kelly Oten","College of Natural Resources","Forestry and Environmental Resources","","False","2","20","#9B59B6","False",""
"fbreid","Frederick Breidt","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","47","#E69F00","False",""
"jahipp","Aaron Hipp","College of Natural Resources","Parks, Recreation and Tourism Management","","False","16","148","#9B59B6","False",""
"wchen43","Weijian Chen","College of Sciences","Physics","","False","3","22","#009E73","False",""
"wbgriff2","Whitney Griffin","College of Humanities and Social Sciences","Psychology","","False","1","1","#CC79A7","False",""
"bewylie","Breanne Wylie","College of Humanities and Social Sciences","Psychology","","False","2","26","#CC79A7","False",""
"jhou8","Jason Hou","College of Engineering","Nuclear Engineering","","False","1","35","#0072B2","False",""
"swking","Stacy Wood","Poole College of Management","Marketing","","False","2","24","#F0E442","False",""
"ajstewa5","Amanda Stewart","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","30","#CC79A7","False",""
"lezanno","Lindsay Zanno","College of Sciences","Biological Sciences","","False","6","77","#009E73","False",""
"mgerard","Mathew Gerard","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","16","#56B4E9","False",""
"lacraig","Lee Craig","Poole College of Management","Economics","","False","1","23","#F0E442","False",""
"mbecchi","Michela Becchi","College of Engineering","Electrical and Computer Engineering","","False","2","41","#0072B2","False",""
"fawrigh2","Fred Wright","College of Sciences","Statistics","","False","5","120","#009E73","False",""
"jmhaugh","Jason Haugh","College of Engineering","Chemical and Biomolecular Engineering","","False","1","72","#0072B2","False",""
"lcolpog","Luke Gatiboni","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","8","121","#E69F00","False",""
"ngcosco","Nilda Cosco","College of Design","College of Design Administration","","False","1","20","#E74C3C","False",""
"acfahren","Adam Fahrenholz","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","36","#E69F00","False",""
"mheiran","Dariush M Heiranian","College of Engineering","Mechanical and Aerospace Engineering","","False","2","24","#0072B2","False",""
"jcollazo","Jaime Collazo","College of Agriculture and Life Sciences","Applied Ecology","","False","6","75","#E69F00","False",""
"garval","Michael Garval","College of Humanities and Social Sciences","World Languages and Cultures","","False","1","3","#CC79A7","False",""
"munsal","Mithat Unsal","College of Sciences","Physics","","False","7","60","#009E73","False",""
"bejin","Byoungho Jin","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","6","111","#1ABC9C","False",""
"rcmayer","Roger Mayer","Poole College of Management","Management, Innovation and Entrepreneurship","","False","1","21","#F0E442","False",""
"feewere","Felix Ewere","College of Engineering","Mechanical and Aerospace Engineering","","False","1","8","#0072B2","False",""
"aakedrow","April Kedrowicz","College of Veterinary Medicine","Clinical Sciences","","False","5","36","#56B4E9","False",""
"gblank","Gary Blank","College of Natural Resources","Forestry and Environmental Resources","","False","2","8","#9B59B6","False",""
"mcurry2","Maggie Curry","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","16","#009E73","False",""
"asoldat","Arianna Soldati","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","3","23","#009E73","False",""
"ajplanch","Antonio Planchart","College of Sciences","Biological Sciences","","False","3","29","#009E73","False",""
"lhoggar","Lori Hoggard","College of Humanities and Social Sciences","Psychology","","False","2","28","#CC79A7","False",""
"ataylor","Andrew Taylor","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","22","#CC79A7","False",""
"asagema","Andrew Sageman-Furnas","College of Sciences","Mathematics","","False","2","14","#009E73","False",""
"rheinig","Ronnie Heiniger","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","29","#E69F00","False",""
"smbennet","Sharon Joines","College of Design","College of Design Administration","","False","3","23","#E74C3C","False",""
"jjiang26","Jicai Jiang","College of Agriculture and Life Sciences","Animal Science","","False","3","68","#E69F00","False",""
"lhe8","Lingfeng He","College of Engineering","Nuclear Engineering","","False","8","170","#0072B2","False",""
"kay","Michael Kay","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","3","31","#0072B2","False",""
"cchen49","Chao Chen","College of Sciences","Mathematics","","False","1","16","#009E73","False",""
"lxiao5","Luo Xiao","College of Sciences","Statistics","","False","4","42","#009E73","False",""
"gmkumar","Kumar Mahinthakumar","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","71","#0072B2","False",""
"tismirno","Tatyana Smirnova","College of Sciences","Chemistry","","False","3","52","#009E73","False",""
"canson","Chris Anson","College of Humanities and Social Sciences","English","","False","3","53","#CC79A7","False",""
"pemozdzi","Paul Mozdziak","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","2","140","#E69F00","False",""
"jytzeng","Jung-Ying Tzeng","College of Sciences","Statistics","","False","6","65","#009E73","False",""
"lavillam","Lenin Villamizar Martinez","College of Veterinary Medicine","Clinical Sciences","","False","1","18","#56B4E9","False",""
"mgjones3","Gail Jones","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","7","85","#D55E00","False",""
"bjsheaha","Breanna Sheahan","College of Veterinary Medicine","Clinical Sciences","","False","1","12","#56B4E9","False",""
"easchroe","Elena Schroeter","College of Sciences","Biological Sciences","","False","1","22","#009E73","False",""
"kgundog","Kenan Gundogdu","College of Sciences","Physics","","False","7","87","#009E73","False",""
"lhajiba","Leila Hajibabai","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","30","#0072B2","False",""
"jhunt5","Jessica Hunt","College of Education","Teacher Education and Learning Sciences","","False","4","52","#D55E00","False",""
"cjohns26","Carla Johnson","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","1","138","#D55E00","False",""
"jrbryan3","Jennifer Richmond-Bryant","College of Natural Resources","Forestry and Environmental Resources","","False","1","57","#9B59B6","False",""
"jjwierer","Jonathan Wierer","College of Engineering","Electrical and Computer Engineering","","False","4","73","#0072B2","False",""
"klstansb","Kim Stansbury","College of Humanities and Social Sciences","Social Work","","False","1","17","#CC79A7","False",""
"rsozzan","Rosangela Sozzani","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","6","87","#E69F00","False",""
"pcombet","Patrick Combettes","College of Sciences","Mathematics","","False","4","80","#009E73","False",""
"tschroe","Thomas Schroeder","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","1","13","#1ABC9C","False",""
"jgookin","Jody Gookin","College of Veterinary Medicine","Clinical Sciences","","False","1","72","#56B4E9","False",""
"ssheth3","Seema Sheth","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","4","43","#E69F00","False",""
"atstepan","Anna Stepanova","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","4","68","#E69F00","False",""
"aryoung","Albert Young","College of Sciences","Physics","","False","9","115","#009E73","False",""
